Record ID,Date Closed,Due Date,Implementation Phase,Implementation Type,CA ID,Record ID,Target Implementation Date,Status,Lifecycle State,QE ID,URL-Record ID,URL-Record ID
CA-016183,01-Feb-24,31-Jan-24,,Pre-Implementation,CA-016183,QE-006904,29-Mar-24,Active,Closed,QE-006904,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000WA004,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000U9002
CA-016182,01-Feb-24,29-Feb-24,,Pre-Implementation,CA-016182,QE-006904,29-Mar-24,Active,Closed,QE-006904,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000WA003,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000U9002
CA-016181,01-Feb-24,31-Jan-24,,Pre-Implementation,CA-016181,QE-006904,29-Mar-24,Active,Closed,QE-006904,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000WA002,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000U9002
CA-016180,01-Feb-24,31-Jan-24,,Pre-Implementation,CA-016180,QE-006904,29-Mar-24,Active,Closed,QE-006904,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000WB004,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000U9002
CA-016179,01-Feb-24,31-Jan-24,,Pre-Implementation,CA-016179,QE-006904,29-Mar-24,Active,Closed,QE-006904,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000WB003,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000U9002
CA-016178,01-Feb-24,31-Jan-24,,Pre-Implementation,CA-016178,QE-006904,29-Mar-24,Active,Closed,QE-006904,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000WB002,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000U9002
CA-016177,01-Feb-24,31-Jan-24,,Pre-Implementation,CA-016177,QE-006904,29-Mar-24,Active,Closed,QE-006904,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000WB001,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000U9002
CA-016176,16-May-24,31-Jul-24,,Post-Implementation,CA-016176,QE-006900,30-Apr-24,Active,Closed,QE-006900,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W9017,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000U6008
CA-016175,03-Apr-24,31-May-24,,Pre-Implementation,CA-016175,QE-006900,30-Apr-24,Active,Closed,QE-006900,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W9016,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000U6008
CA-016174,05-Feb-24,29-Feb-24,,Pre-Implementation,CA-016174,QE-006900,30-Apr-24,Active,Closed,QE-006900,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W9015,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000U6008
CA-016173,05-Feb-24,31-Jan-24,,Pre-Implementation,CA-016173,QE-006900,30-Apr-24,Active,Closed,QE-006900,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W9014,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000U6008
CA-016172,29-Mar-24,31-May-24,,Pre-Implementation,CA-016172,QE-006900,30-Apr-24,Active,Closed,QE-006900,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W9013,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000U6008
CA-016171,05-Feb-24,29-Feb-24,,Pre-Implementation,CA-016171,QE-006900,30-Apr-24,Active,Closed,QE-006900,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W9012,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000U6008
CA-016170,05-Feb-24,31-Jan-24,,Pre-Implementation,CA-016170,QE-006900,30-Apr-24,Active,Closed,QE-006900,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W9011,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000U6008
CA-016169,05-Feb-24,31-Jan-24,,Pre-Implementation,CA-016169,QE-006900,30-Apr-24,Active,Closed,QE-006900,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W9010,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000U6008
CA-016168,29-Jan-24,02-Feb-24,N/A,Post-Implementation,CA-016168,QE-006903,26-Jan-24,Active,In Post-Implementation Execution,QE-006903,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W9009,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000UB001
CA-016167,23-May-24,02-Feb-24,N/A,Post-Implementation,CA-016167,QE-006903,26-Jan-24,Active,In Post-Implementation Execution,QE-006903,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W9008,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000UB001
CA-016166,25-Jan-24,30-Dec-23,N/A,Pre-Implementation,CA-016166,QE-006903,26-Jan-24,Active,In Post-Implementation Execution,QE-006903,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W9007,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000UB001
CA-016165,25-Jan-24,30-Dec-23,N/A,Pre-Implementation,CA-016165,QE-006903,26-Jan-24,Active,In Post-Implementation Execution,QE-006903,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W9006,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000UB001
CA-016164,25-Jan-24,26-Jan-24,N/A,Pre-Implementation,CA-016164,QE-006903,26-Jan-24,Active,In Post-Implementation Execution,QE-006903,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W9005,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000UB001
CA-016163,24-Jan-24,26-Jan-24,N/A,Pre-Implementation,CA-016163,QE-006903,26-Jan-24,Active,In Post-Implementation Execution,QE-006903,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W9004,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000UB001
CA-016162,,01-Oct-24,N/A,Post-Implementation,CA-016162,QE-006903,26-Jan-24,Active,In Post-Implementation Execution,QE-006903,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W9003,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000UB001
CA-016161,,01-Jul-24,N/A,Post-Implementation,CA-016161,QE-006903,26-Jan-24,Active,In Post-Implementation Execution,QE-006903,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000WA001,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000UB001
CA-016160,21-May-24,01-Apr-24,N/A,Post-Implementation,CA-016160,QE-006903,26-Jan-24,Active,In Post-Implementation Execution,QE-006903,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W9002,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000UB001
CA-016159,31-May-24,30-Apr-24,N/A,Pre-Implementation,CA-016159,QE-006908,16-Feb-24,Active,Closed,QE-006908,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W9001,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000UF001
CA-016158,07-Feb-24,13-Feb-24,,Pre-Implementation,CA-016158,QE-006805,26-Jan-24,Active,In Post-Implementation Execution,QE-006805,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W7007,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000TF007
CA-016157,07-Feb-24,13-Feb-24,,Pre-Implementation,CA-016157,QE-006805,26-Jan-24,Active,In Post-Implementation Execution,QE-006805,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W5014,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000TF007
CA-016156,03-Jan-24,05-Jan-24,N/A,Pre-Implementation,CA-016156,QE-006795,14-Feb-24,Active,In Post-Implementation Execution,QE-006795,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W7006,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000TF001
CA-016155,06-Feb-24,13-Feb-24,,Pre-Implementation,CA-016155,QE-006805,26-Jan-24,Active,In Post-Implementation Execution,QE-006805,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W8004,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000TF007
CA-016154,01-Feb-24,03-Jan-24,,Pre-Implementation,CA-016154,QE-006805,26-Jan-24,Active,In Post-Implementation Execution,QE-006805,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W8003,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000TF007
CA-016153,10-Jan-24,10-Jan-24,N/A,Pre-Implementation,CA-016153,QE-006796,14-Feb-24,Active,In Post-Implementation Execution,QE-006796,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W7005,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000TF002
CA-016152,18-Mar-24,08-Mar-24,Phase 2,Post-Implementation,CA-016152,QE-006796,14-Feb-24,Active,In Post-Implementation Execution,QE-006796,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W6009,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000TF002
CA-016151,28-Feb-24,16-Apr-24,NA,Pre-Implementation,CA-016151,QE-006884,26-Jun-24,Active,Closed,QE-006884,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W5013,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000TZ002
CA-016150,,08-Mar-24,Phase 2,Post-Implementation,CA-016150,QE-006796,14-Feb-24,Active,In Post-Implementation Execution,QE-006796,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W5012,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000TF002
CA-016149,,29-Feb-24,Phase 2,Post-Implementation,CA-016149,QE-006796,14-Feb-24,Active,In Post-Implementation Execution,QE-006796,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W5011,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000TF002
CA-016148,05-Feb-24,05-Feb-24,Phase 1,Post-Implementation,CA-016148,QE-006796,14-Feb-24,Active,In Post-Implementation Execution,QE-006796,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W5010,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000TF002
CA-016147,02-Feb-24,07-Feb-24,Phase 1,Post-Implementation,CA-016147,QE-006796,14-Feb-24,Active,In Post-Implementation Execution,QE-006796,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W6008,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000TF002
CA-016146,05-Feb-24,05-Feb-24,Phase 1,Post-Implementation,CA-016146,QE-006796,14-Feb-24,Active,In Post-Implementation Execution,QE-006796,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W7004,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000TF002
CA-016145,,,N/A,Post-Implementation,CA-016145,QE-006861,31-Jul-24,Active,In Pre-Implementation Execution,QE-006861,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W6007,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000TS005
CA-016144,,31-May-24,N/A,Pre-Implementation,CA-016144,QE-006861,31-Jul-24,Active,In Pre-Implementation Execution,QE-006861,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W6006,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000TS005
CA-016143,,31-May-24,N/A,Pre-Implementation,CA-016143,QE-006861,31-Jul-24,Active,In Pre-Implementation Execution,QE-006861,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W7003,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000TS005
CA-016142,,31-May-24,N/A,Pre-Implementation,CA-016142,QE-006861,31-Jul-24,Active,In Pre-Implementation Execution,QE-006861,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W6005,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000TS005
CA-016141,23-Jan-24,26-Jan-24,Phase 1,Post-Implementation,CA-016141,QE-006796,14-Feb-24,Active,In Post-Implementation Execution,QE-006796,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W5009,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000TF002
CA-016140,09-Jan-24,19-Dec-23,N/A,Pre-Implementation,CA-016140,QE-006797,14-Feb-24,Active,In Post-Implementation Execution,QE-006797,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W6004,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000TF003
CA-016139,05-Feb-24,01-Feb-24,Phase 1,Post-Implementation,CA-016139,QE-006796,14-Feb-24,Active,In Post-Implementation Execution,QE-006796,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W5008,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000TF002
CA-016138,02-Feb-24,08-Feb-24,Phase 1,Post-Implementation,CA-016138,QE-006797,14-Feb-24,Active,In Post-Implementation Execution,QE-006797,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W8002,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000TF003
CA-016137,05-Feb-24,06-Feb-24,Phase 1,Post-Implementation,CA-016137,QE-006797,14-Feb-24,Active,In Post-Implementation Execution,QE-006797,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W5007,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000TF003
CA-016136,,29-Mar-24,Phase 2,Post-Implementation,CA-016136,QE-006795,14-Feb-24,Active,In Post-Implementation Execution,QE-006795,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W8001,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000TF001
CA-016135,03-Jan-24,12-Jan-24,N/A,Pre-Implementation,CA-016135,QE-006795,14-Feb-24,Active,In Post-Implementation Execution,QE-006795,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W6003,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000TF001
CA-016134,30-Jan-24,30-Apr-24,NA,Pre-Implementation,CA-016134,QE-006867,30-Apr-24,Active,Closed,QE-006867,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W7002,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000TW002
CA-016133,,30-Apr-24,NA,Pre-Implementation,CA-016133,QE-006865,30-Apr-24,Active,In Pre-Implementation Execution,QE-006865,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W7001,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000TV001
CA-016132,,,N/A,Post-Implementation,CA-016132,QE-006898,30-Aug-24,Active,In Assessment & Plan Building,QE-006898,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W5006,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000U8001
CA-016131,,,N/A,Pre-Implementation,CA-016131,QE-006898,30-Aug-24,Active,In Assessment & Plan Building,QE-006898,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W5005,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000U8001
CA-016130,,,N/A,Pre-Implementation,CA-016130,QE-006898,30-Aug-24,Active,In Assessment & Plan Building,QE-006898,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W5004,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000U8001
CA-016129,,,N/A,Pre-Implementation,CA-016129,QE-006898,30-Aug-24,Active,In Assessment & Plan Building,QE-006898,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W5003,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000U8001
CA-016128,,29-Mar-24,Phase 2,Post-Implementation,CA-016128,QE-006795,14-Feb-24,Active,In Post-Implementation Execution,QE-006795,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W6002,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000TF001
CA-016127,,29-Mar-24,Phase 2,Post-Implementation,CA-016127,QE-006795,14-Feb-24,Active,In Post-Implementation Execution,QE-006795,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W6001,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000TF001
CA-016126,23-Jan-24,26-Jan-24,Phase 1,Post-Implementation,CA-016126,QE-006795,14-Feb-24,Active,In Post-Implementation Execution,QE-006795,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W5002,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000TF001
CA-016125,19-Jan-24,19-Jan-24,Phase 1,Post-Implementation,CA-016125,QE-006795,14-Feb-24,Active,In Post-Implementation Execution,QE-006795,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W5001,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000TF001
CA-016124,11-Jan-24,29-Feb-24,NA,Pre-Implementation,CA-016124,QE-006869,29-Mar-24,Active,Closed,QE-006869,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W2020,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000TW003
CA-016123,30-Jan-24,29-Feb-24,NA,Pre-Implementation,CA-016123,QE-006870,29-Mar-24,Active,Closed,QE-006870,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W2019,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000TW004
CA-016122,22-Feb-24,30-Apr-24,NA,Pre-Implementation,CA-016122,QE-006878,30-Apr-24,Active,Closed,QE-006878,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W3018,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000TY001
CA-016121,23-Feb-24,30-Apr-24,NA,Pre-Implementation,CA-016121,QE-006877,30-Apr-24,Active,Closed,QE-006877,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W3017,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000TW008
CA-016120,,28-Feb-24,,Post-Implementation,CA-016120,QE-006619,31-Aug-23,Active,In Post-Implementation Execution,QE-006619,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W1017,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000RR007
CA-016119,,26-Jan-24,,Post-Implementation,CA-016119,QE-006619,31-Aug-23,Active,In Post-Implementation Execution,QE-006619,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W3016,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000RR007
CA-016118,,19-Jan-24,,Post-Implementation,CA-016118,QE-006619,31-Aug-23,Active,In Post-Implementation Execution,QE-006619,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W4008,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000RR007
CA-016117,,28-Feb-24,,Post-Implementation,CA-016117,QE-006619,31-Aug-23,Active,In Post-Implementation Execution,QE-006619,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W1016,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000RR007
CA-016116,,28-Feb-24,,Post-Implementation,CA-016116,QE-006619,31-Aug-23,Active,In Post-Implementation Execution,QE-006619,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W3015,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000RR007
CA-016115,,28-Feb-24,,Post-Implementation,CA-016115,QE-006619,31-Aug-23,Active,In Post-Implementation Execution,QE-006619,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W2018,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000RR007
CA-016114,27-Mar-24,28-May-24,N/A,Pre-Implementation,CA-016114,QE-006892,28-May-24,Active,Closed,QE-006892,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W3014,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000U3003
CA-016113,19-Mar-24,28-Feb-24,,Post-Implementation,CA-016113,QE-006619,31-Aug-23,Active,In Post-Implementation Execution,QE-006619,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W4007,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000RR007
CA-016112,27-Mar-24,28-May-24,N/A,Pre-Implementation,CA-016112,QE-006892,28-May-24,Active,Closed,QE-006892,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W3013,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000U3003
CA-016111,05-Jan-24,29-Feb-24,NA,Pre-Implementation,CA-016111,QE-006876,29-Feb-24,Active,Closed,QE-006876,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W4006,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000TV003
CA-016110,,19-Jul-24,,Pre-Implementation,CA-016110,QE-006623,30-Aug-24,Active,In Pre-Implementation Execution,QE-006623,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W2017,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000RT003
CA-016109,,19-Jul-24,,Pre-Implementation,CA-016109,QE-006623,30-Aug-24,Active,In Pre-Implementation Execution,QE-006623,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W2016,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000RT003
CA-016108,,19-Jul-24,,Pre-Implementation,CA-016108,QE-006623,30-Aug-24,Active,In Pre-Implementation Execution,QE-006623,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W2015,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000RT003
CA-016107,,19-Jul-24,,Pre-Implementation,CA-016107,QE-006623,30-Aug-24,Active,In Pre-Implementation Execution,QE-006623,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W2014,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000RT003
CA-016106,,19-Jul-24,,Pre-Implementation,CA-016106,QE-006623,30-Aug-24,Active,In Pre-Implementation Execution,QE-006623,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W1015,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000RT003
CA-016105,,19-Jul-24,,Pre-Implementation,CA-016105,QE-006623,30-Aug-24,Active,In Pre-Implementation Execution,QE-006623,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W2013,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000RT003
CA-016104,,21-Jun-24,N/A,Pre-Implementation,CA-016104,QE-006891,12-Jul-24,Active,In Pre-Implementation Execution,QE-006891,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W3012,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000TZ003
CA-016103,20-Feb-24,26-Jun-24,n/a,Pre-Implementation,CA-016103,QE-006885,26-Jun-24,Active,Closed,QE-006885,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W3011,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000U0001
CA-016102,22-Feb-24,26-Jun-24,n/a,Pre-Implementation,CA-016102,QE-006885,26-Jun-24,Active,Closed,QE-006885,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W3010,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000U0001
CA-016101,21-Feb-24,26-Jun-24,na,Pre-Implementation,CA-016101,QE-006885,26-Jun-24,Active,Closed,QE-006885,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W1014,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000U0001
CA-016100,,,,Post-Implementation,CA-016100,QE-006507,15-May-23,Active,In Pre-Implementation Execution,QE-006507,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000W2012,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000QR001
